1455.62,QQQ,SOXX,TQQQ,SOXL,TECL,SGOV
2012-03-26,68.11,19.97,0.64,,1.66,
2012-03-27,68.21,19.96,0.64,,1.67,
2012-03-28,67.94,19.73,0.63,,1.66,
2012-03-29,67.68,19.73,0.63,,1.65,
2012-03-30,67.55,19.82,0.62,,1.64,
2012-04-02,68.25,19.83,0.64,,1.69,
2012-04-03,68.23,19.52,0.64,,1.68,
2012-04-04,67.3,19.09,0.62,,1.61,
2012-04-05,67.72,19.12,0.63,,1.62,
2012-04-09,67.21,18.86,0.61,,1.59,
2012-04-10,66.13,18.51,0.58,,1.53,
2012-04-11,66.45,18.82,0.59,,1.55,
2012-04-12,67.21,19.17,0.61,,1.61,
2012-04-13,66.19,18.83,0.58,,1.53,
2012-04-16,65.45,18.83,0.57,,1.47,
2012-04-17,66.78,19.12,0.6,,1.57,
2012-04-18,66.61,18.98,0.59,,1.54,
2012-04-19,65.86,18.75,0.58,,1.47,
2012-04-20,65.68,18.31,0.57,,1.44,
2012-04-23,65.08,18.09,0.55,,1.41,
2012-04-24,64.73,17.96,0.54,,1.38,
2012-04-25,66.45,18.36,0.59,,1.51,
2012-04-26,66.84,18.78,0.6,,1.54,
2012-04-27,67.24,18.78,0.61,,1.54,
2012-04-30,66.76,18.7,0.6,,1.5,
2012-05-01,66.87,18.76,0.6,,1.51,
2012-05-02,67.06,18.85,0.6,,1.52,
2012-05-03,66.35,18.38,0.58,,1.48,
2012-05-04,64.7,18.01,0.54,,1.37,
2012-05-07,64.76,17.96,0.54,,1.36,
2012-05-08,64.52,17.85,0.54,,1.34,
2012-05-09,64.32,17.79,0.53,,1.34,
2012-05-10,64.19,17.72,0.53,,1.3,
2012-05-11,64.18,17.85,0.53,,1.3,
2012-05-14,63.58,17.67,0.51,,1.26,
2012-05-15,63.37,17.49,0.51,,1.25,
2012-05-16,62.94,17.22,0.5,,1.22,
2012-05-17,61.61,16.84,0.47,,1.15,
2012-05-18,60.81,16.51,0.45,,1.1,
2012-05-21,62.51,16.93,0.49,,1.2,
2012-05-22,62.44,16.8,0.48,,1.19,
2012-05-23,62.56,16.87,0.49,,1.2,
2012-05-24,62.15,16.63,0.48,,1.16,
2012-05-25,62.07,16.8,0.48,,1.15,
2012-05-29,62.86,17.16,0.49,,1.2,
2012-05-30,62.33,16.92,0.48,,1.18,
2012-05-31,62.06,16.74,0.47,,1.16,
2012-06-01,60.41,16.02,0.44,,1.06,
2012-06-04,60.87,16.0,0.45,,1.07,
2012-06-05,61.12,16.3,0.45,,1.09,
2012-06-06,62.52,16.82,0.48,,1.18,
2012-06-07,62.27,16.67,0.48,,1.16,
2012-06-08,62.87,16.84,0.49,,1.2,
2012-06-11,61.81,16.6,0.47,,1.13,
2012-06-12,62.56,16.9,0.48,,1.17,
2012-06-13,62.13,16.77,0.47,,1.15,
2012-06-14,62.36,16.73,0.48,,1.15,
2012-06-15,62.99,16.99,0.5,,1.2,
2012-06-18,63.58,17.23,0.51,,1.22,
2012-06-19,64.24,17.42,0.53,,1.25,
2012-06-20,64.29,17.57,0.53,,1.26,
2012-06-21,62.69,16.85,0.49,,1.16,
2012-06-22,63.35,17.1,0.5,,1.2,
2012-06-25,62.13,16.54,0.47,,1.12,
2012-06-26,62.52,16.61,0.48,,1.13,
2012-06-27,62.9,16.82,0.49,,1.15,
2012-06-28,62.2,16.71,0.47,,1.11,
2012-06-29,64.16,17.44,0.52,,1.21,
2012-07-02,64.35,17.41,0.52,,1.23,
2012-07-03,64.89,17.63,0.54,,1.25,
2012-07-05,64.93,17.49,0.54,,1.26,
2012-07-06,64.12,17.05,0.52,,1.2,
2012-07-09,64.0,16.83,0.52,,1.19,
2012-07-10,63.37,16.48,0.5,,1.15,
2012-07-11,63.02,16.3,0.49,,1.14,
2012-07-12,62.43,16.04,0.48,,1.1,
2012-07-13,63.38,16.15,0.5,,1.15,
2012-07-16,63.2,16.0,0.5,,1.14,
2012-07-17,63.53,15.94,0.5,,1.15,
2012-07-18,64.39,16.48,0.52,,1.21,
2012-07-19,65.1,16.81,0.54,,1.25,
2012-07-20,64.24,16.53,0.52,,1.21,
2012-07-23,63.46,16.39,0.5,,1.17,
2012-07-24,62.96,16.32,0.49,,1.13,
2012-07-25,62.54,16.64,0.48,,1.12,
2012-07-26,63.37,17.01,0.5,,1.17,
2012-07-27,64.87,17.43,0.54,,1.25,
2012-07-30,64.82,17.27,0.53,,1.25,
2012-07-31,64.8,17.4,0.53,,1.27,
2012-08-01,64.61,17.39,0.53,,1.25,
2012-08-02,64.38,17.29,0.52,,1.23,
2012-08-03,65.6,17.68,0.55,,1.3,
2012-08-06,66.1,17.74,0.56,,1.32,
2012-08-07,66.65,18.15,0.58,,1.35,
2012-08-08,66.62,18.19,0.58,,1.36,
2012-08-09,66.82,18.33,0.58,,1.37,
2012-08-10,66.86,18.43,0.58,,1.38,
2012-08-13,67.02,18.27,0.59,,1.39,
2012-08-14,67.05,18.13,0.59,,1.38,
2012-08-15,67.22,18.23,0.59,,1.38,
2012-08-16,68.02,18.52,0.61,,1.44,
2012-08-17,68.32,18.38,0.62,,1.46,
2012-08-20,68.42,18.26,0.62,,1.47,
2012-08-21,68.15,18.27,0.62,,1.44,
2012-08-22,68.43,18.14,0.62,,1.45,
2012-08-23,67.87,18.03,0.61,,1.41,
2012-08-24,68.29,18.12,0.62,,1.43,
2012-08-27,68.4,18.05,0.62,,1.44,
2012-08-28,68.4,18.03,0.62,,1.43,
2012-08-29,68.4,18.05,0.62,,1.44,
2012-08-30,67.71,17.77,0.61,,1.39,
2012-08-31,68.16,17.98,0.62,,1.42,
2012-09-04,68.09,17.84,0.62,,1.42,
2012-09-05,68.02,17.75,0.61,,1.42,
2012-09-06,69.53,18.29,0.65,,1.51,
2012-09-07,69.43,18.24,0.65,,1.51,
2012-09-10,68.54,17.92,0.63,,1.46,
2012-09-11,68.43,18.04,0.62,,1.47,
2012-09-12,68.63,18.08,0.63,,1.49,
2012-09-13,69.56,18.24,0.65,,1.55,
2012-09-14,70.18,18.48,0.67,,1.58,
2012-09-17,70.21,18.29,0.67,,1.58,
2012-09-18,70.27,18.21,0.67,,1.58,
2012-09-19,70.4,18.1,0.68,,1.59,
2012-09-20,70.33,17.92,0.68,,1.58,
2012-09-21,70.15,17.94,0.68,,1.58,
2012-09-24,69.74,17.69,0.66,,1.55,
2012-09-25,68.76,17.17,0.64,,1.49,
2012-09-26,68.2,17.05,0.62,,1.46,
2012-09-27,69.14,17.43,0.65,,1.52,
2012-09-28,68.57,17.29,0.63,,1.48,
2012-10-01,68.47,17.23,0.63,,1.47,
2012-10-02,68.67,17.31,0.63,,1.48,
2012-10-03,69.11,17.26,0.64,,1.5,
2012-10-04,69.35,17.35,0.65,,1.51,
2012-10-05,68.98,17.33,0.64,,1.49,
2012-10-08,68.35,17.14,0.62,,1.44,
2012-10-09,67.26,16.87,0.59,,1.39,
2012-10-10,66.92,16.64,0.58,,1.37,
2012-10-11,66.71,16.69,0.58,,1.36,
2012-10-12,66.68,16.59,0.58,,1.35,
2012-10-15,67.17,16.82,0.59,,1.37,
2012-10-16,68.12,17.2,0.62,,1.43,
2012-10-17,68.08,17.17,0.62,,1.41,
2012-10-18,67.29,17.0,0.59,,1.36,
2012-10-19,65.68,16.49,0.55,,1.26,
2012-10-22,66.02,16.53,0.56,,1.29,
2012-10-23,65.39,16.57,0.54,,1.25,
2012-10-24,65.16,16.31,0.54,,1.23,
2012-10-25,65.16,16.55,0.54,,1.22,
2012-10-26,65.35,16.6,0.54,,1.22,
2012-10-31,64.95,16.63,0.53,,1.21,
2012-11-01,65.87,17.15,0.56,,1.27,
2012-11-02,65.17,16.83,0.54,,1.22,
2012-11-05,65.6,17.13,0.55,,1.24,
2012-11-06,65.72,17.38,0.55,,1.26,
2012-11-07,64.17,16.91,0.51,,1.16,
2012-11-08,63.16,16.72,0.49,,1.11,
2012-11-09,63.43,16.74,0.49,,1.13,
2012-11-12,63.42,16.75,0.49,,1.12,
2012-11-13,62.98,16.62,0.48,,1.1,
2012-11-14,62.24,16.35,0.47,,1.07,
2012-11-15,62.03,16.15,0.46,,1.05,
2012-11-16,62.3,16.15,0.47,,1.06,
2012-11-19,63.78,16.48,0.5,,1.14,
2012-11-20,63.8,16.41,0.5,,1.13,
2012-11-21,63.93,16.47,0.5,,1.14,
2012-11-23,64.9,16.74,0.53,,1.2,
2012-11-26,65.18,16.81,0.53,,1.21,
2012-11-27,64.96,16.77,0.53,,1.19,
2012-11-28,65.52,16.95,0.54,,1.21,
2012-11-29,65.91,17.0,0.55,,1.23,
2012-11-30,65.8,16.98,0.55,,1.23,
2012-12-03,65.67,16.9,0.55,,1.22,
2012-12-04,65.63,17.0,0.54,,1.21,
2012-12-05,64.9,17.0,0.53,,1.18,
2012-12-06,65.32,17.17,0.54,,1.2,
2012-12-07,64.93,17.21,0.53,,1.18,
2012-12-10,65.12,17.32,0.53,,1.19,
2012-12-11,65.97,17.65,0.55,,1.24,
2012-12-12,65.83,17.58,0.55,,1.23,
2012-12-13,65.31,17.42,0.54,,1.21,
2012-12-14,64.69,17.28,0.52,,1.17,
2012-12-17,65.55,17.36,0.54,,1.21,
2012-12-18,66.55,17.68,0.57,,1.27,
2012-12-19,66.26,17.64,0.56,,1.25,
2012-12-20,66.26,17.61,0.56,,1.26,
2012-12-21,65.2,17.45,0.54,,1.22,
2012-12-24,65.07,17.37,0.54,,1.21,
2012-12-26,64.5,17.25,0.52,,1.19,
2012-12-27,64.4,17.16,0.52,,1.19,
2012-12-28,63.78,17.05,0.51,,1.15,
2012-12-31,65.13,17.35,0.54,,1.22,
2013-01-02,67.2,18.1,0.59,,1.33,
2013-01-03,66.85,17.98,0.58,,1.3,
2013-01-04,66.63,17.97,0.58,,1.29,
2013-01-07,66.65,17.91,0.58,,1.28,
2013-01-08,66.52,17.7,0.57,,1.27,
2013-01-09,66.77,17.87,0.58,,1.27,
2013-01-10,67.17,18.13,0.59,,1.29,
2013-01-11,67.26,18.22,0.59,,1.3,
2013-01-14,66.96,18.19,0.58,,1.27,
2013-01-15,66.63,18.09,0.57,,1.25,
2013-01-16,66.9,18.3,0.58,,1.26,
2013-01-17,67.22,18.65,0.59,,1.28,
2013-01-18,67.07,18.57,0.59,,1.27,
2013-01-22,67.18,18.51,0.59,,1.28,
2013-01-23,67.59,18.71,0.6,,1.32,
2013-01-24,66.66,18.54,0.57,,1.25,
2013-01-25,67.0,18.77,0.58,,1.26,
2013-01-28,67.15,18.82,0.59,,1.27,
2013-01-29,67.16,18.7,0.59,,1.27,
2013-01-30,67.02,18.72,0.58,,1.26,
2013-01-31,66.87,18.67,0.58,,1.27,
2013-02-01,67.66,19.04,0.6,,1.31,
2013-02-04,66.48,18.74,0.57,,1.26,
2013-02-05,67.46,19.04,0.59,,1.31,
2013-02-06,67.24,19.08,0.59,,1.3,
2013-02-07,67.3,18.98,0.59,,1.3,
2013-02-08,67.99,19.21,0.61,,1.33,
2013-02-11,68.01,19.26,0.61,,1.34,
2013-02-12,67.73,19.29,0.6,,1.33,
2013-02-13,67.97,19.33,0.61,,1.33,
2013-02-14,67.95,19.53,0.61,,1.32,
2013-02-15,67.75,19.43,0.6,,1.31,
2013-02-19,68.24,19.65,0.61,,1.34,
2013-02-20,67.19,19.23,0.59,,1.28,
2013-02-21,66.47,18.87,0.57,,1.25,
2013-02-22,67.14,19.27,0.58,,1.3,
2013-02-25,66.31,18.9,0.56,,1.24,
2013-02-26,66.56,19.03,0.57,,1.27,
2013-02-27,67.24,19.34,0.59,,1.3,
2013-02-28,67.1,19.35,0.58,,1.29,
2013-03-01,67.38,19.27,0.59,,1.3,
2013-03-04,67.68,19.22,0.6,,1.31,
2013-03-05,68.68,19.6,0.62,,1.36,
2013-03-06,68.51,19.62,0.62,,1.36,
2013-03-07,68.69,19.71,0.63,,1.37,
2013-03-08,68.77,19.74,0.63,,1.38,
2013-03-11,68.97,19.76,0.63,,1.39,
2013-03-12,68.72,19.84,0.62,,1.37,
2013-03-13,68.63,19.9,0.62,,1.37,
2013-03-14,68.86,20.0,0.63,,1.4,
2013-03-15,68.51,19.68,0.62,,1.38,
2013-03-18,68.36,19.43,0.62,,1.38,
2013-03-19,68.23,19.35,0.62,,1.38,
2013-03-20,68.71,19.6,0.63,,1.39,
2013-03-21,67.93,19.29,0.61,,1.35,
2013-03-22,68.59,19.5,0.62,,1.38,
2013-03-25,68.34,19.41,0.62,,1.37,
2013-03-26,68.71,19.56,0.63,,1.39,
2013-03-27,68.8,19.6,0.63,,1.38,
2013-03-28,68.97,19.74,0.63,,1.39,
2013-04-01,68.5,19.33,0.62,,1.36,
2013-04-02,69.04,19.16,0.64,,1.38,
2013-04-03,68.41,18.78,0.62,,1.35,
2013-04-04,68.43,19.02,0.62,,1.35,
2013-04-05,67.86,18.92,0.61,,1.31,
2013-04-08,68.22,19.15,0.61,,1.33,
2013-04-09,68.68,19.34,0.63,,1.36,
2013-04-10,70.02,19.77,0.66,,1.43,
2013-04-11,69.99,19.68,0.66,,1.42,
2013-04-12,69.94,19.6,0.66,,1.4,
2013-04-15,68.56,19.12,0.62,,1.33,
2013-04-16,69.47,19.51,0.65,,1.38,
2013-04-17,68.11,18.86,0.61,,1.3,
2013-04-18,67.17,18.7,0.58,,1.25,
2013-04-19,68.09,18.84,0.61,,1.26,
2013-04-22,68.79,19.04,0.63,,1.28,
2013-04-23,69.45,19.44,0.64,,1.33,
2013-04-24,69.42,19.69,0.64,,1.33,
2013-04-25,69.79,19.88,0.65,,1.35,
2013-04-26,69.57,19.69,0.65,,1.35,
2013-04-29,70.21,19.93,0.66,,1.4,
2013-04-30,70.72,20.08,0.68,,1.45,
2013-05-01,70.39,19.93,0.67,,1.42,
2013-05-02,71.28,20.19,0.69,,1.47,
2013-05-03,72.12,20.35,0.72,,1.51,
2013-05-06,72.4,20.51,0.73,,1.53,
2013-05-07,72.36,20.52,0.73,,1.52,
2013-05-08,72.71,20.74,0.74,,1.56,
2013-05-09,72.61,20.9,0.74,,1.55,
2013-05-10,73.05,21.08,0.75,,1.56,
2013-05-13,73.14,20.88,0.75,,1.55,
2013-05-14,73.52,20.97,0.76,,1.57,
2013-05-15,73.67,21.18,0.77,,1.58,
2013-05-16,73.59,21.03,0.76,,1.6,
2013-05-17,74.3,21.3,0.79,,1.65,
2013-05-20,74.19,21.26,0.78,,1.65,
2013-05-21,74.27,21.25,0.79,,1.64,
2013-05-22,73.62,20.92,0.77,,1.59,
2013-05-23,73.45,20.92,0.76,,1.58,
2013-05-24,73.41,20.91,0.76,,1.57,
2013-05-28,73.89,21.1,0.77,,1.6,
2013-05-29,73.54,21.18,0.76,,1.58,
2013-05-30,73.93,21.51,0.77,,1.61,
2013-05-31,73.25,21.23,0.75,,1.57,
2013-06-03,73.38,21.3,0.76,,1.59,
2013-06-04,73.0,21.4,0.74,,1.57,
2013-06-05,72.05,21.07,0.72,,1.52,
2013-06-06,72.4,21.04,0.73,,1.54,
2013-06-07,73.39,21.36,0.76,,1.58,
2013-06-10,73.42,21.49,0.76,,1.59,
2013-06-11,72.69,21.0,0.73,,1.54,
2013-06-12,71.85,20.76,0.71,,1.5,
2013-06-13,72.76,21.18,0.73,,1.56,
2013-06-14,72.28,21.1,0.72,,1.53,
2013-06-17,72.98,21.4,0.74,,1.57,
2013-06-18,73.58,21.76,0.76,,1.6,
2013-06-19,72.76,21.5,0.73,,1.55,
2013-06-20,71.03,20.82,0.68,,1.44,
2013-06-21,70.43,20.91,0.67,,1.42,
2013-06-24,69.73,20.46,0.65,,1.36,
2013-06-25,70.24,20.96,0.66,,1.4,
2013-06-26,70.87,21.03,0.68,,1.43,
2013-06-27,71.17,21.1,0.69,,1.44,
2013-06-28,71.27,21.17,0.69,,1.42,
2013-07-01,71.71,21.15,0.71,,1.45,
2013-07-02,71.74,21.18,0.71,,1.46,
2013-07-03,72.03,21.27,0.72,,1.48,
2013-07-05,72.58,21.55,0.73,,1.51,
2013-07-08,72.65,21.12,0.73,,1.51,
2013-07-09,73.09,21.35,0.75,,1.52,
2013-07-10,73.51,21.57,0.76,,1.54,
2013-07-11,74.97,22.04,0.81,,1.62,
2013-07-12,75.3,22.16,0.82,,1.62,
2013-07-15,75.47,22.16,0.82,,1.63,
2013-07-16,75.37,22.24,0.82,,1.64,
2013-07-17,75.56,22.25,0.83,,1.64,
2013-07-18,75.37,22.06,0.82,,1.63,
2013-07-19,74.59,22.01,0.79,,1.55,
2013-07-22,74.81,21.96,0.8,,1.56,
2013-07-23,74.26,21.9,0.78,,1.54,
2013-07-24,74.5,21.49,0.79,,1.57,
2013-07-25,74.97,21.6,0.8,,1.57,
2013-07-26,75.37,21.43,0.82,,1.58,
2013-07-29,75.23,21.29,0.81,,1.58,
2013-07-30,75.63,21.55,0.83,,1.6,
2013-07-31,75.77,21.66,0.83,,1.59,
2013-08-01,76.54,22.03,0.86,,1.64,
2013-08-02,76.97,21.91,0.87,,1.65,
2013-08-05,77.02,21.87,0.87,,1.67,
2013-08-06,76.56,21.73,0.86,,1.64,
2013-08-07,76.42,21.5,0.85,,1.63,
2013-08-08,76.8,21.51,0.86,,1.65,
2013-08-09,76.49,21.4,0.85,,1.62,
2013-08-12,76.67,21.48,0.86,,1.65,
2013-08-13,77.1,21.73,0.87,,1.68,
2013-08-14,76.81,21.4,0.86,,1.68,
2013-08-15,75.51,20.92,0.82,,1.6,
2013-08-16,75.48,20.99,0.82,,1.59,
2013-08-19,75.35,20.84,0.81,,1.58,
2013-08-20,75.68,20.99,0.83,,1.59,
2013-08-21,75.42,20.83,0.82,,1.57,
2013-08-22,76.16,21.06,0.84,,1.6,
2013-08-23,76.67,21.06,0.86,,1.63,
2013-08-26,76.71,21.02,0.86,,1.61,
2013-08-27,75.14,20.5,0.8,,1.52,
2013-08-28,75.43,20.77,0.82,,1.53,
2013-08-29,75.96,20.98,0.83,,1.55,
2013-08-30,75.47,20.8,0.82,,1.53,
2013-09-03,75.9,20.98,0.83,,1.53,
2013-09-04,76.71,21.51,0.86,,1.58,
2013-09-05,76.84,21.67,0.86,,1.58,
2013-09-06,76.93,21.57,0.86,,1.58,
2013-09-09,77.83,21.86,0.89,,1.64,
2013-09-10,78.21,22.28,0.91,,1.67,
2013-09-11,78.06,22.22,0.9,,1.65,
2013-09-12,78.01,22.08,0.9,,1.65,
2013-09-13,78.06,22.18,0.9,,1.65,
2013-09-16,77.85,22.25,0.89,,1.64,
2013-09-17,78.37,22.41,0.91,,1.67,
2013-09-18,79.31,22.61,0.95,,1.73,
2013-09-19,79.5,22.54,0.95,,1.74,
2013-09-20,78.99,22.42,0.94,,1.7,
2013-09-23,78.83,22.32,0.94,,1.71,
2013-09-24,78.83,22.36,0.94,,1.7,
2013-09-25,78.56,22.39,0.93,,1.68,
2013-09-26,79.17,22.37,0.95,,1.7,
2013-09-27,79.07,22.19,0.94,,1.67,
2013-09-30,78.88,22.22,0.94,,1.64,
2013-10-01,79.68,22.43,0.97,,1.69,
2013-10-02,79.65,22.39,0.96,,1.69,
2013-10-03,78.72,22.33,0.93,,1.64,
2013-10-04,79.4,22.5,0.96,,1.67,
2013-10-07,78.74,22.39,0.93,,1.64,
2013-10-08,77.22,22.03,0.88,,1.56,
2013-10-09,76.98,21.95,0.87,,1.58,
2013-10-10,78.61,22.44,0.92,,1.66,
2013-10-11,79.23,22.49,0.95,,1.7,
2013-10-14,79.79,22.66,0.96,,1.72,
2013-10-15,79.48,22.46,0.95,,1.69,
2013-10-16,80.38,22.67,0.99,,1.74,
2013-10-17,80.84,22.84,1.0,,1.74,
2013-10-18,82.15,22.9,1.05,,1.83,
2013-10-21,82.33,22.96,1.06,,1.86,
2013-10-22,82.45,22.91,1.06,,1.85,
2013-10-23,81.95,22.15,1.05,,1.83,
2013-10-24,82.31,22.35,1.06,,1.84,
2013-10-25,82.9,22.42,1.08,,1.87,
2013-10-28,82.92,22.57,1.08,,1.89,
2013-10-29,83.06,22.93,1.09,,1.92,
2013-10-30,82.98,22.81,1.08,,1.91,
2013-10-31,82.79,22.96,1.08,,1.89,
2013-11-01,82.81,22.86,1.08,,1.9,
2013-11-04,82.93,22.84,1.08,,1.91,
2013-11-05,83.02,22.79,1.09,,1.9,
2013-11-06,83.0,22.83,1.08,,1.95,
2013-11-07,81.44,22.43,1.02,,1.88,
2013-11-08,82.54,22.67,1.06,,1.93,
2013-11-11,82.41,22.67,1.06,,1.93,
2013-11-12,82.54,22.81,1.06,,1.95,
2013-11-13,83.54,23.0,1.1,,2.0,
2013-11-14,83.8,22.9,1.11,,1.99,
2013-11-15,83.96,23.05,1.12,,2.0,
2013-11-18,83.14,22.84,1.09,,1.97,
2013-11-19,82.9,22.58,1.08,,1.96,
2013-11-20,82.7,22.46,1.07,,1.93,
2013-11-21,83.54,22.86,1.1,,1.98,
2013-11-22,83.99,22.89,1.12,,1.97,
2013-11-25,84.19,22.86,1.13,,1.97,
2013-11-26,84.63,23.06,1.15,,1.99,
2013-11-27,85.22,23.12,1.17,,2.04,
2013-11-29,85.73,23.16,1.19,,2.07,
2013-12-02,85.48,23.1,1.18,,2.04,
2013-12-03,85.41,23.18,1.18,,2.06,
2013-12-04,85.49,23.07,1.18,,2.07,
2013-12-05,85.38,23.12,1.18,,2.04,
2013-12-06,86.0,23.39,1.2,,2.09,
2013-12-09,86.35,23.44,1.21,,2.11,
2013-12-10,86.29,23.38,1.21,,2.09,
2013-12-11,85.18,23.18,1.17,,2.04,
2013-12-12,84.96,22.99,1.16,,1.99,
2013-12-13,84.85,22.94,1.15,,1.98,
2013-12-16,85.32,23.22,1.17,,2.03,
2013-12-17,85.15,23.47,1.16,,2.03,
2013-12-18,86.14,23.59,1.2,,2.08,
2013-12-19,85.9,23.49,1.19,,2.09,
2013-12-20,86.5,23.7,1.23,,2.14,
2013-12-23,87.41,23.8,1.27,,2.22,
2013-12-24,87.45,23.86,1.27,,2.25,
2013-12-26,87.74,23.95,1.28,,2.26,
2013-12-27,87.52,23.97,1.27,,2.25,
2013-12-30,87.39,24.01,1.27,,2.24,
2013-12-31,87.96,24.24,1.29,,2.28,
2014-01-02,87.27,23.9,1.26,,2.21,
2014-01-03,86.64,23.83,1.24,,2.19,
2014-01-06,86.32,23.72,1.22,,2.18,
2014-01-07,87.12,23.88,1.25,,2.23,
2014-01-08,87.31,24.24,1.26,,2.23,
2014-01-09,87.02,24.06,1.25,,2.19,
2014-01-10,87.3,24.17,1.26,,2.2,
2014-01-13,86.01,23.89,1.21,,2.13,
2014-01-14,87.65,24.41,1.28,,2.24,
2014-01-15,88.37,24.62,1.31,,2.32,
2014-01-16,88.38,24.5,1.31,,2.32,
2014-01-17,87.88,24.36,1.28,,2.28,
2014-01-21,88.55,24.5,1.31,,2.3,
2014-01-22,88.78,24.76,1.33,,2.3,
2014-01-23,88.48,24.51,1.31,,2.28,
2014-01-24,86.74,23.94,1.23,,2.16,
2014-01-27,85.9,23.78,1.2,,2.1,
2014-01-28,85.85,23.87,1.2,,2.06,
2014-01-29,84.93,23.78,1.16,,2.01,
2014-01-30,86.5,24.08,1.22,,2.09,
2014-01-31,86.27,23.97,1.21,,2.1,
2014-02-03,84.29,23.44,1.13,,1.95,
2014-02-04,84.91,23.48,1.15,,1.99,
2014-02-05,84.69,23.51,1.14,,1.98,
2014-02-06,85.77,23.88,1.19,,2.05,
2014-02-07,87.3,24.26,1.25,,2.14,
2014-02-10,87.8,24.38,1.27,,2.16,
2014-02-11,88.8,24.7,1.32,,2.23,
2014-02-12,88.97,24.92,1.32,,2.25,
2014-02-13,89.63,25.2,1.36,,2.31,
2014-02-14,89.81,25.36,1.36,,2.32,
2014-02-18,90.25,25.43,1.38,,2.33,
2014-02-19,89.63,25.41,1.35,,2.3,
2014-02-20,90.05,25.58,1.37,,2.33,
2014-02-21,89.93,25.47,1.36,,2.3,
2014-02-24,90.41,25.57,1.39,,2.33,
2014-02-25,90.31,25.43,1.38,,2.3,
2014-02-26,90.23,25.61,1.38,,2.31,
2014-02-27,90.44,25.6,1.4,,2.36,
2014-02-28,90.34,25.58,1.4,,2.35,
2014-03-03,89.67,25.42,1.37,,2.29,
2014-03-04,90.81,25.87,1.42,,2.39,
2014-03-05,91.06,25.92,1.43,,2.4,
2014-03-06,90.98,26.1,1.43,,2.4,
2014-03-07,90.53,26.07,1.41,,2.39,
2014-03-10,90.61,26.03,1.41,,2.37,
2014-03-11,90.22,25.89,1.39,,2.36,
2014-03-12,90.56,26.09,1.41,,2.37,
2014-03-13,89.28,25.67,1.35,,2.27,
2014-03-14,88.67,25.52,1.32,,2.23,
2014-03-17,89.45,25.84,1.36,,2.31,
2014-03-18,90.53,26.21,1.4,,2.4,
2014-03-19,90.04,26.19,1.38,,2.36,
2014-03-20,90.29,26.67,1.39,,2.42,
2014-03-21,89.0,26.44,1.34,,2.39,
2014-03-24,88.22,26.33,1.31,,2.38,
2014-03-25,88.51,26.46,1.32,,2.42,
2014-03-26,87.37,26.16,1.27,,2.34,
2014-03-27,86.88,25.97,1.25,,2.31,
2014-03-28,87.05,26.14,1.26,,2.33,
2014-03-31,87.67,26.56,1.28,,2.39,
2014-04-01,89.21,26.99,1.35,,2.47,
2014-04-02,89.44,26.95,1.36,,2.48,
2014-04-03,88.73,26.99,1.33,,2.44,
2014-04-04,86.37,26.22,1.22,,2.3,
2014-04-07,85.55,25.99,1.19,,2.26,
2014-04-08,86.34,26.33,1.22,,2.31,
2014-04-09,87.82,26.6,1.28,,2.39,
2014-04-10,85.1,25.78,1.16,,2.24,
2014-04-11,84.11,25.38,1.12,,2.17,
2014-04-14,84.77,25.58,1.15,,2.23,
2014-04-15,85.05,25.75,1.16,,2.25,
2014-04-16,86.18,25.7,1.2,,2.33,
2014-04-17,86.2,26.19,1.21,,2.31,
2014-04-21,86.84,26.42,1.23,,2.34,
2014-04-22,87.53,26.66,1.26,,2.37,
2014-04-23,86.76,26.64,1.23,,2.29,
2014-04-24,87.59,26.79,1.26,,2.35,
2014-04-25,86.19,25.91,1.2,,2.26,
2014-04-28,86.47,25.76,1.22,,2.32,
2014-04-29,87.16,25.94,1.24,,2.37,
2014-04-30,87.39,26.07,1.25,,2.38,
2014-05-01,87.65,25.99,1.27,,2.39,
2014-05-02,87.49,26.08,1.26,,2.38,
2014-05-05,87.95,26.1,1.28,,2.41,
2014-05-06,86.81,26.0,1.23,,2.33,
2014-05-07,86.56,26.01,1.22,,2.34,
2014-05-08,86.48,26.19,1.21,,2.35,
2014-05-09,86.8,26.11,1.23,,2.36,
2014-05-12,88.23,26.58,1.29,,2.46,
2014-05-13,88.29,26.37,1.29,,2.46,
2014-05-14,87.83,26.15,1.27,,2.43,
2014-05-15,87.14,25.85,1.24,,2.38,
2014-05-16,87.71,26.13,1.26,,2.43,
2014-05-19,88.32,26.4,1.29,,2.48,
2014-05-20,88.0,26.27,1.28,,2.43,
2014-05-21,88.84,26.4,1.31,,2.48,
2014-05-22,89.23,26.52,1.33,,2.5,
2014-05-23,89.88,26.77,1.36,,2.56,
2014-05-27,91.0,27.1,1.41,,2.63,
2014-05-28,90.72,27.14,1.4,,2.61,
2014-05-29,91.3,27.19,1.42,,2.65,
2014-05-30,91.31,27.22,1.42,,2.66,
2014-06-02,91.22,27.37,1.42,,2.65,
2014-06-03,91.18,27.63,1.42,,2.63,
2014-06-04,91.52,27.75,1.43,,2.65,
2014-06-05,92.29,27.89,1.47,,2.7,
2014-06-06,92.82,28.05,1.49,,2.74,
2014-06-09,92.75,28.08,1.49,,2.76,
2014-06-10,92.91,28.16,1.5,,2.76,
2014-06-11,92.89,28.31,1.5,,2.75,
2014-06-12,92.05,28.21,1.46,,2.68,
2014-06-13,92.32,28.49,1.47,,2.72,
